ID	Dive	x	y	X.long	Y.lat	Date	Year	Input_Month	Depth	Slope	Bottom_type	DistCoa	DistRck	DistSed	Current	Swell	Chla	SST	Ruggedness	Slope_slope	Sparisoma_cretense
05550001	0555	353818.3721	4264659.104	-28.67680636	38.51832462	23-Aug-00	2000	8	-26.9	11.33418628	0	284.5980391	0	46.99870179	1.220489717	29.30374985	0.564999998	18.20000076	0.033995802	39.7899104	1
05590001	0559	358859.3977	4264684.011	-28.61900904	38.51936262	30-Aug-00	2000	8	-23.6	16.29535731	0	55.4272302	0	19.7902689	10.08287364	14.06942353	0.588	18.29999924	0.003570248	31.6146268	3
05590002	0559	358814.8719	4264726.311	-28.61952815	38.51973662	30-Aug-00	2000	8	-15.9	16.35489364	0	26.92205868	0	46.04999313	4.436655998	10.84000015	0.588	18.29999924	0.0038899	38.99160376	6
05610001	0561	358787.8373	4264549.62	-28.61980246	38.51814062	06-Sep-00	2000	9	-29	19.1290497	0	50.37197558	0	19.89835199	6.480197063	14.19000002	0.588	18.29999924	0.009569698	48.13042339	10
05620001	0562	358854.4504	4264681.538	-28.61906527	38.51933956	01-Apr-00	2000	4	-21.75	18.6159228	0	52.74552689	0	20.91600431	9.475981886	13.94275045	0.588	18.29999924	0.003999964	32.05438639	0
05630001	0563	357749.8969	4264789.106	-28.63175263	38.52013274	21-Sep-00	2000	9	-12.05	4.878879213	0	33.99305859	0	6.857388306	0.0685774	18.92555475	0.588	18.29999924	0.001354154	18.31463147	74
05640001	0564	353760.0793	4264619.327	-28.67746643	38.51795673	15-Sep-00	2000	9	-18.5	23.65146446	0	251.0478058	0	21.21320343	1.296280026	29.93499947	0.564999998	18.20000076	0.01183245	56.092659	5
05640002	0564	353807.4393	4264665.664	-28.67693308	38.51838192	15-Sep-00	2000	9	-29.05	27.65159287	0	282.0582214	0	43.21325378	1.18051633	29.42999976	0.564999998	18.20000076	0.073141957	69.22823944	1
05680001	0568	358784.6933	4264529.903	-28.61983453	38.51796249	06-Nov-00	2000	11	-31.5	9.877545491	0	51.493608	0	12.49926364	7.209668504	14.63800023	0.588	18.29999924	0.00415504	38.16410434	3
05680002	0568	358747.0938	4264537.076	-28.62026711	38.51802115	06-Nov-00	2000	11	-14	22.94643021	0	10.73935432	0	51.94257317	2.874883999	12.64583333	0.588	18.29999924	0.015752654	48.91307182	0
05690001	0569	363694.6493	4267002.714	-28.5640161	38.54100479	07-Nov-00	2000	11	-33	10.78909934	0	1493.054272	0	100.0366852	62.58632088	34.42181743	0.727999985	18.20000076	0.013283051	42.42387619	3
05690002	0569	363724.6703	4266983.771	-28.56366805	38.54083873	07-Nov-00	2000	11	-21	14.9242819	0	1458.635465	0	87.6516252	62.64751307	34.59999847	0.727999985	18.20000076	0.054908146	49.10187773	5
05700001	0570	357730.5807	4264820.464	-28.6319805	38.52041213	12-Nov-00	2000	11	-16	1.701812972	1	44.02525468	23.98976603	0	0.224495762	20.24749947	0.588	18.29999924	0.000363764	8.794249253	0
05700002	0570	357746.3849	4264806.667	-28.63179647	38.52029037	12-Nov-00	2000	11	-16	4.53922574	1	36.55406301	4.621993121	4.802029554	0.087316002	19.41861073	0.588	18.29999924	0.000920539	16.27757739	0
05700003	0570	357814.6188	4264921.31	-28.63103736	38.52133403	12-Nov-00	2000	11	-12.5	9.706668907	0	33.67261018	0	16.87070592	0	18.77649968	0.588	18.29999924	0.001919252	20.93700989	11
05700004	0570	357748.3917	4264787.852	-28.63176963	38.5201212	12-Nov-00	2000	11	-14	7.739000893	0	27.30205905	0	10.33535182	0.065061858	18.76288821	0.588	18.29999924	0.001307887	20.16107903	50
05700005	0570	357758.4261	4264765.275	-28.63164998	38.51991942	12-Nov-00	2000	11	-4.5	15.93854877	0	10.75371415	0	25.49218314	0.030477632	17.90888814	0.588	18.29999924	0.006808881	31.7345205	6
05700006	0570	357788.2785	4264812.687	-28.63131731	38.5203513	12-Nov-00	2000	11	-5.5	14.51106091	0	14.36727066	0	29.47826519	0	17.83802969	0.588	18.29999924	0.008971257	42.62365799	37
05740001	0574	358850.7399	4264677.827	-28.61910707	38.51930554	01-Jul-02	2002	7	-21.35	22.80927896	0	44.57062006	0	30.68356919	9.108568382	13.73437536	0.588	18.29999924	0.004759749	26.4192338	9
05740002	0574	358817.3456	4264726.558	-28.61949983	38.51973924	01-Jul-02	2002	7	-15.5	9.994061351	0	36.91884899	0	40.07782173	4.566647746	10.85666678	0.588	18.29999924	0.0010976	16.41900158	44
05750001	0575	357713.3141	4264404.578	-28.63209387	38.51666289	10-Jul-01	2002	7	-38.5	19.3137768	0	45.75529272	0	55.2624803	1.472871825	35.5	0.588	18.29999924	0.009832902	44.61437104	0
05750002	0575	357767.9518	4264424.965	-28.63147153	38.51685528	10-Jul-01	2002	7	-12	27.81987228	0	11.59034841	0	92.63828681	0.273615955	35.5	0.588	18.29999924	0.055760737	51.38712819	6
05760001	0576	357711.5019	4264395.97	-28.6321129	38.51658506	10-Jul-02	2002	7	-38.5	16.82358576	0	53.42950686	0	54.29311079	1.8360417	35.5	0.588	18.29999924	0.010454863	41.30826501	6
05760002	0576	357718.9319	4264438.557	-28.63203637	38.51696988	10-Jul-02	2002	7	-12	24.77021843	0	13.89416838	0	87.5	0.494227859	35.5	0.588	18.29999924	0.052279816	49.49583626	0
05770001	0577	358766.2271	4264502.166	-28.62004067	38.51770969	15-Jul-02	2002	7	-32.5	7.060181358	0	34.30648145	0	16.46281468	5.87897983	14.11090912	0.588	18.29999924	0.003128562	31.86913464	2
05770002	0577	358744.7741	4264536.747	-28.62029365	38.51801781	15-Jul-02	2002	7	-12	23.16767349	0	8.914213562	0	53.48267899	2.462980335	12.71212118	0.588	18.29999924	0.02098193	44.63657055	5
05940001	0594	358735.8086	4264394.901	-28.62036779	38.51673857	24-Sep-02	2002	9	-38.5	9.293484796	0	48.99019328	0	5.110291221	5.286167145	17.36499977	0.588	18.29999924	0.005221251	34.19876398	0
05940002	0594	358708.5921	4264424.359	-28.62068582	38.51699962	24-Sep-02	2002	9	-11.5	33.6860953	0	14.56248067	0	34.78785451	1.96021228	13.91133327	0.588	18.29999924	0.019854122	44.37835337	14
06220001	0622	363694.6493	4266997.84	-28.56401515	38.54096088	20-Sep-02	2002	9	-34	8.508916226	0	1492.825284	0	97.44947815	62.66441345	34.396363	0.727999985	18.20000076	0.016908251	44.09043815	0
06260001	0626	361472.5799	4263394.506	-28.5887889	38.50815649	15-Sep-02	2002	9	-27.5	16.41269188	0	2942.317041	0	142.7229477	33.19250731	47.41333262	0.621999979	18.70000076	0.014415084	36.3678113	2
06260002	0626	361385.2794	4263465.055	-28.58980378	38.50877845	15-Sep-02	2002	9	-20.5	13.36436957	0	2832.306263	0	170.4889443	34.04169533	47.49714279	0.621999979	18.70000076	0.008889545	40.67993858	2
06260003	0626	361443.5871	4263499.202	-28.58914204	38.50909515	15-Sep-02	2002	9	-11.5	9.457781211	0	2880.058029	0	211.2836304	34.39819997	47.36999893	0.621999979	18.70000076	0.005476865	19.09776491	3
06280001	0628	358784.0967	4264534.06	-28.61984221	38.51799984	26-Sep-02	2002	9	-33	10.75446945	0	50.3097644	0	13.48375748	6.244290066	14.45437515	0.588	18.29999924	0.004035818	34.71239483	0
06280002	0628	358741.7368	4264617.069	-28.6203447	38.51874091	26-Sep-02	2002	9	-4.5	8.188435555	0	5	0	83.81526947	0.156356662	12.20833302	0.588	18.29999924	NA	65.79640198	2
06300001	0630	357749.8969	4264787.1	-28.63175222	38.52011466	02-Oct-02	2002	10	-12.5	8.798414034	0	23.02452869	0	12.87821894	0.054619207	18.64088821	0.588	18.29999924	0.001977037	26.11923461	2
06300002	0630	357813.3645	4264923.066	-28.6310521	38.52134965	02-Oct-02	2002	10	-12.5	9.49059263	0	34.55415234	0	15.38913385	0	18.81499958	0.588	18.29999924	0.001912669	23.1736279	25
06320001	0632	358855.9345	4264682.28	-28.61904841	38.51934648	30-Sep-02	2002	9	-22.5	19.05763896	0	50.75984192	0	23.82780711	9.667854691	13.96363675	0.588	18.29999924	0.004599589	32.24618435	49
06320002	0632	358816.1087	4264726.558	-28.61951401	38.51973904	30-Sep-02	2002	9	-16.5	20.11924934	0	21.21320343	0	49.2442894	4.782545567	11.21500015	0.588	18.29999924	0.002516641	24.81923103	24
06350001	0635	357716.3948	4264406.028	-28.63205884	38.51667644	25-Sep-02	2002	9	-32.5	32.10620224	0	38.50521682	0	64.41208312	1.372125472	35.5	0.588	18.29999924	0.030313436	54.02932313	0
06350002	0635	357774.3851	4264416.991	-28.63139615	38.51678448	25-Sep-02	2002	9	-18.5	27.42405571	0	22.09541442	0	79.87006725	0.209648392	35.49839292	0.588	18.29999924	0.046504666	54.00255533	2
06350003	0635	357774.7475	4264423.968	-28.63139341	38.51684739	25-Sep-02	2002	9	-12.5	30.63106503	0	10.48214319	0	88.21627129	0.21166045	35.5	0.588	18.29999924	0.062611627	57.32362012	3
06370001	0637	358772.7448	4265687.342	-28.62020535	38.52838736	27-Sep-02	2002	9	-13.5	4.671123613	0	142.7361672	0	109.8742766	8.403823419	6.300000191	0.588	18.29999924	0.001012157	17.10481527	50
06370002	0637	358783.2509	4265546.499	-28.62005641	38.52712025	27-Sep-02	2002	9	-14	1.788765192	0	161.9291878	0	190.6109867	8.141647339	6.300000191	0.588	18.29999924	0.000905606	12.5131765	6
06370003	0637	358722.2148	4265663.022	-28.62077991	38.52816026	27-Sep-02	2002	9	-10	7.656506348	0	97.46026459	0	147.0792633	6.485336651	6.300000191	0.588	18.29999924	0.003794183	25.43655338	20
06390001	0639	358857.6661	4264684.506	-28.619029	38.51936681	12-Oct-02	2002	10	-23	16.87227583	0	53.12331772	0	21.51418266	9.898026943	14.02166704	0.588	18.29999924	0.00423922	36.11013145	9
06410001	0641	349718.6207	4264495.088	-28.72377869	38.51616444	16-Oct-02	2002	10	-16.5	6.417908621	0	192.8881493	0	313.9507965	0.503027775	46.04909238	0.57099998	18.5	0.001785649	20.95718184	1
06410002	0641	349688.1838	4264562.303	-28.72414211	38.51676477	16-Oct-02	2002	10	-12	6.910892205	0	129.2747283	0	368.7994107	0.357953619	42.12545568	0.57099998	18.5	0.002850244	22.28123361	1
06720001	0672	355983.3882	4276480.99	-28.65442287	38.62517216	19-Jul-04	2004	7	-12.5	6.593638329	0	189.2799126	0	91.99014282	0.382485708	41.77052729	0.713	18.29999924	0.001569904	15.55429213	0
06720003	0672	355996.4305	4276506.329	-28.65427834	38.62540254	19-Jul-04	2004	7	-13.5	6.07348368	0	200.1066415	0	75.60343279	0.456956945	43.60000053	0.713	18.29999924	0.003346882	27.23028108	0
06720004	0672	355946.2977	4276464.291	-28.65484533	38.62501571	19-Jul-04	2004	7	-11.5	9.938938661	0	144.1455869	0	106.6044097	0.282196674	39.68181749	0.713	18.29999924	0.004502903	27.30718405	0
06720005	0672	355895.4454	4276518.999	-28.65544061	38.62550026	19-Jul-04	2004	7	-9	13.50641859	0	112.8148232	0	68.71188784	0.342291515	44.17894785	0.754999995	18.29999924	0.016084658	39.19203818	4
06730001	0673	345899.5471	4275498.042	-28.76999591	38.61462311	19-Jul-04	2004	7	-11.5	8.119786307	0	81.43858814	0	23.8705734	4.553430939	71.13484526	0.998000026	18.29999924	0.006943987	34.08397043	0
06730002	0673	345912.4088	4275467.419	-28.76984147	38.6143495	19-Jul-04	2004	7	-10	8.340119557	0	57.1956371	0	29.80977544	3.869260289	69.4831869	0.998000026	18.29999924	0.008704812	26.50529165	2
06730003	0673	345859.1246	4275455.17	-28.7704505	38.6142299	19-Jul-04	2004	7	-9.5	6.672244762	0	66.05558837	0	16.30832431	3.72888868	71.73515892	0.998000026	18.29999924	0.006466737	16.74932205	0
06740001	0674	361149.8394	4272729.87	-28.59434567	38.5922044	22-Jul-04	2004	7	-13.5	3.160894513	0	342.5778294	0	67.05320144	38.72933717	36.17200089	0.931999981	18.20000076	0.000431365	11.79891911	0
06740002	0674	361155.9139	4272762.976	-28.59428255	38.59250359	22-Jul-04	2004	7	-14.5	3.882974895	0	344.7365153	0	44.89848417	38.72706927	38.2000018	0.931999981	18.20000076	0.000684597	14.17806292	1
06740003	0674	361084.4611	4272704.394	-28.59509103	38.59196468	22-Jul-04	2004	7	-10.5	7.00711666	0	276.9817543	0	133.996933	38.01472159	33.11375093	0.931999981	18.20000076	0.002783888	15.54757506	2
06740004	0674	361122.0482	4272666.391	-28.59465202	38.5916282	22-Jul-04	2004	7	-12	4.912818119	0	313.9152107	0	131.3369617	38.09299959	34.03999983	0.931999981	18.20000076	0.00072817	9.72641927	0
06750001	0675	361428.1243	4263468.276	-28.5893132	38.50881414	02-Sep-04	2004	9	-13	10.49979103	0	2871.729535	0	192.2293997	34.21413761	47.46999931	0.621999979	18.70000076	0.018143641	42.2802115	6
06750002	0675	361430.5174	4263500.883	-28.58929222	38.50910825	02-Sep-04	2004	9	-12	7.198765126	0	2860.719327	0	212.6492268	34.34211273	47.35999908	0.621999979	18.70000076	0.008506486	26.96389883	4
06780001	0678	363701.0745	4266995.07	-28.56394091	38.54093691	01-Oct-04	2004	10	-29.5	15.6648569	0	1480.768741	0	91.62742345	62.62060699	34.48545352	0.727999985	18.20000076	0.025655428	54.0883733	25
06790001	0679	361545.384	4263476.652	-28.58797045	38.50890784	02-Oct-04	2004	10	-34	6.334886054	0	2975.487122	0	121.7328739	34.0673165	47.29999924	0.621999979	18.70000076	0.006879595	31.57966201	0
06790002	0679	361462.2714	4263470.531	-28.58892214	38.50883977	02-Oct-04	2004	10	-15	11.35307008	0	2907.692703	0	191.3107719	34.12833266	47.44999886	0.621999979	18.70000076	0.005467614	35.41768755	0
06790003	0679	361444.2314	4263487.927	-28.58913242	38.50899367	02-Oct-04	2004	10	-9.5	9.966953473	0	2877.797985	0	204.3126359	34.38869442	47.43052473	0.621999979	18.70000076	0.008515098	16.47643295	15
06810001	0681	358728.2525	4265539.58	-28.62068572	38.52704919	25-Jul-04	2004	7	-10.5	3.25975734	0	106.1934233	0	191.4682541	5.551400792	6.300000191	0.588	18.29999924	0.003460407	21.77417588	3
06810002	0681	358763.1136	4265549.167	-28.62028788	38.52714109	25-Jul-04	2004	7	-13	2.653364812	0	147.3112793	0	201.3259975	7.462760031	6.300000191	0.588	18.29999924	0.000406174	10.25750457	2
06810003	0681	358763.5494	4265602.33	-28.62029362	38.52762008	25-Jul-04	2004	7	-13	3.926869358	0	147.2838376	0	173.4117686	8.251059914	6.300000191	0.588	18.29999924	0.001370147	12.72228086	6
06810004	0681	358733.0459	4265652.442	-28.62065356	38.52806667	25-Jul-04	2004	7	-10	4.551335597	0	108.516111	0	158.7453766	7.222362757	6.300000191	0.588	18.29999924	0.000995276	18.4010885	3
06900001	0690	354629.1253	4264922.584	-28.66756488	38.52083091	29-Sep-04	2004	9	-13	5.499918795	0	196.8198792	0	417.0051636	0.856515169	25.29999924	0.614000022	18.20000076	0.002880096	20.77098265	0
06900003	0690	354629.9581	4264893.437	-28.66754927	38.52056848	29-Sep-04	2004	9	-14	3.520995557	0	228.3232218	0	385.8623861	0.934100116	25.29999924	0.614000022	18.20000076	0.000975185	15.73420509	1
06900004	0690	354667.4326	4265010.025	-28.6671438	38.52162485	29-Sep-04	2004	9	-4.5	4.112643496	0	126.8013799	0	505.6340413	0.424090927	24.81205794	0.614000022	18.20000076	0.002169086	1.907025798	3
06900005	0690	354579.1593	4264778.516	-28.66810786	38.51952493	29-Sep-04	2004	9	-21	4.771603179	0	326.933313	0	270.2542419	1.447738727	25.29999924	0.614000022	18.20000076	0.002204503	22.88887506	0
06910001	0691	344962.2059	4269812.845	-28.77949257	38.56324961	29-Sep-04	2004	9	-14	14.80060196	0	177.5	0	76.05421829	2.070234613	43.47999954	0.518999994	18.20000076	0.00914277	24.03924751	0
06910002	0691	344931.6474	4269827.688	-28.77984646	38.56337798	29-Sep-04	2004	9	-13	8.786526771	0	182.1968868	0	85.82268659	2.073329353	45.23140597	0.518999994	18.20000076	0.01185515	31.18814533	4
06910003	0691	345025.9422	4269844.276	-28.77876833	38.56354385	29-Sep-04	2004	9	-10	6.500732642	0	176.5834081	0	48.22589728	1.636573252	41.65999842	0.518999994	18.20000076	0.005248934	20.65256038	0
06910004	0691	345086.186	4269894.916	-28.77808841	38.5640105	29-Sep-04	2004	9	-9.5	4.293411628	0	151.254417	0	53.08124964	1.066138089	36.37333086	0.518999994	18.20000076	0.001482467	16.710535	3
